date,usa_weekly_s_avg_c,expected_usa_weekly_s_avg_c,shock_usa_weekly_s_avg_c,zscore_usa_weekly_s_avg_c,usa_weekly_w_avg_c,expected_usa_weekly_w_avg_c,shock_usa_weekly_w_avg_c,zscore_usa_weekly_w_avg_c
2023-01-22,4.169657807198879,0.8393959928453033,3.330261814353576,1.0798712315732384,6.744450544952821,3.827359247179462,2.917091297773359,0.9549829362016095
2023-01-29,2.1763629948123246,0.9684692838559757,1.2078937109563488,0.38948275278428734,4.927157509307512,3.656231021451363,1.270926487856149,0.3915977657772316
2023-02-05,-0.0324254514201682,2.328058284736788,-2.360483736156956,-1.110134670619708,3.2004369073194376,4.969513635608773,-1.7690767282893352,-0.9850891532361066
2023-02-12,5.393525666811764,3.3565285214466853,2.036997145365079,0.6460625219118789,7.877480093992882,6.317845367747853,1.5596347262450294,0.618301300163581
2023-02-19,5.455202816015967,2.247341241730299,3.2078615742856678,1.205912703034507,8.073554017706767,5.211233909082288,2.8623201086244796,1.2162968703107528
2023-02-26,5.142644451299719,3.4805238482028478,1.6621206030968714,0.5576345217940323,8.89883367757903,6.5025712990654485,2.3962623785135824,0.8276349371186191
2023-03-05,6.805062838327731,6.464399886999534,0.34066295132819757,0.23946135063838545,9.740179062218171,8.802041552422393,0.9381375097957783,0.6359354627553725
2023-03-12,6.114487403766667,7.013346569681793,-0.8988591659151259,-0.5001810242519452,9.225422644804604,9.393652272000704,-0.16822962719609968,-0.11039550325623318
2023-03-19,4.538851334899159,8.584177964164333,-4.0453266292651735,-1.7510866231950746,7.026544221643078,10.742417021221897,-3.715872799578819,-1.693629204811704
2023-03-26,7.947254669659104,8.882382493842156,-0.9351278241830521,-0.6169510224593152,10.484275370119793,11.136697859595396,-0.6524224894756028,-0.4270139789856133
2023-04-02,8.579450108638655,9.80173164969888,-1.2222815410602248,-0.8525123126161882,11.170363547757493,11.867752323512805,-0.6973887757553126,-0.5208581710286393
2023-04-09,10.75413496719888,11.056954587832868,-0.30281962063398815,-0.18890181077424634,13.063626158920895,13.266206327892293,-0.20258016897139797,-0.1241393263440868
2023-04-16,15.041605825803924,12.438182187485062,2.603423638318862,1.5364504848783083,16.277365249877327,14.258670570936388,2.018694678940939,1.4045934577975732
2023-04-23,12.344850444960784,12.161476238406628,0.1833742065541557,0.09106926354629045,14.44491779175897,14.134800571043689,0.3101172207152807,0.16263105124964602
